tanggal,nama_pasar,item_barang,jumlah,kebutuhan,satuan_item
2024-09-22,Pasar Conggeang,tahu,75,70,Kg
2024-09-22,Pasar Conggeang,pisang,28,19,Kg
2024-09-22,Pasar Conggeang,jeruk,113,88,Kg
2024-09-22,Pasar Conggeang,cabe hijau besar,126,81,kg
2024-09-22,Pasar Conggeang,Tomat Merah,87,80,Kg
2024-09-22,Pasar Conggeang,Kacang Panjang,57,52,Kg
2024-09-22,Pasar Conggeang,Kangkung,42,30,Kg
2024-09-22,Pasar Conggeang,Sawi Hijau,51,41,Kg
2024-09-22,Pasar Conggeang,Ketimun Sedang,42,30,Kg
2024-09-22,Pasar Buahdua,Beras Premium,40,25,kg
2024-09-22,Pasar Buahdua,Beras Medium,20,15,kg
2024-09-22,Pasar Buahdua,Gula Pasir,50,30,kg
2024-09-22,Pasar Buahdua,Daging Ayam Ras,90,70,kg
2024-09-22,Pasar Buahdua,Cabe Merah Keriting,20,15,kg
2024-09-22,Pasar Buahdua,Telur Ayam Ras,40,25,kg
2024-09-22,Pasar Buahdua,Cabe Merah Biasa,10,5,kg
2024-09-22,Pasar Buahdua,Cabe Rawit Merah Domba,20,12,kg
2024-09-22,Pasar Buahdua,Cabe Rawit Hijau,20,15,kg
2024-09-22,Pasar Buahdua,Bawang Merah,20,15,kg
2024-09-22,Pasar Buahdua,Bawang Putih,20,15,kg
2024-09-22,Pasar Buahdua,Kacang Tanah,20,15,kg
2024-09-22,Pasar Buahdua,Kacang Hijau,20,15,kg
2024-09-22,Pasar Buahdua,Ubi Jalar,20,15,kg
2024-09-22,Pasar Buahdua,Kentang,15,10,kg
2024-09-22,Pasar Buahdua,Terigu non Kemasan,50,25,kg
2024-09-22,Pasar Buahdua,Tempe,20,15,Kg
2024-09-22,Pasar Buahdua,Tepung Terigu Kemasan,40,30,Kg
2024-09-22,Pasar Buahdua,tahu,20,15,Kg
2024-09-22,Pasar Buahdua,jeruk,20,13,Kg
2024-09-22,Pasar Buahdua,cabe hijau besar,40,25,kg
2024-09-22,Pasar Buahdua,Tomat Merah,25,12,Kg
2024-09-22,Pasar Buahdua,Kacang Panjang,23,15,Kg
2024-09-22,Pasar Buahdua,Kangkung,25,15,Kg
2024-09-22,Pasar Buahdua,Sawi Hijau,20,15,Kg
2024-09-22,Pasar Buahdua,Ketimun Sedang,40,25,Kg
2024-09-23,Pasar Wado,Beras Premium,2200,658,kg
2024-09-23,Pasar Wado,Beras Medium,1700,560,kg
2024-09-23,Pasar Wado,Gula Pasir,450,310,kg
2024-09-23,Pasar Wado,Daging Sapi Murni,250,124,kg
2024-09-23,Pasar Wado,Daging Ayam Ras,400,370,kg
2024-09-23,Pasar Wado,Telur Ayam Ras,350,270,kg
2024-09-23,Pasar Wado,Cabe Merah Keriting,150,125,kg
2024-09-23,Pasar Wado,Cabe Merah Biasa,50,35,kg
2024-09-23,Pasar Wado,Cabe Rawit Merah Domba,150,135,kg
2024-09-23,Pasar Wado,Cabe Rawit Hijau,150,140,kg
2024-09-23,Pasar Wado,Bawang Merah,350,260,kg
2024-09-23,Pasar Wado,Bawang Putih,200,142,kg
2024-09-23,Pasar Wado,Garam Beryodium Halus Kemasan,160,86,kg
2024-09-23,Pasar Wado,Kacang Kedelai Impor,50,26,kg
2024-09-23,Pasar Wado,Kacang Tanah,80,38,kg
2024-09-23,Pasar Wado,Kacang Hijau,50,27,kg
2024-09-23,Pasar Parakanmuncang,Beras Premium,2350,1450,kg
2024-09-23,Pasar Wado,Ikan Asin Teri,40,35,kg
2024-09-23,Pasar Parakanmuncang,Beras Medium,2400,1500,kg
2024-09-23,Pasar Wado,Ikan Kembung,12,11,kg
2024-09-23,Pasar Parakanmuncang,Gula Pasir,1700,1345,kg
2024-09-23,Pasar Wado,Ketela Pohon,40,32,kg
2024-09-23,Pasar Wado,Ubi Jalar,150,86,kg
2024-09-23,Pasar Wado,Kentang,200,135,kg
2024-09-23,Pasar Wado,Terigu non Kemasan,350,280,kg
2024-09-23,Pasar Parakanmuncang,Daging Sapi Murni,550,425,kg
2024-09-23,Pasar Wado,Tempe,150,137,Kg
2024-09-23,Pasar Parakanmuncang,Daging Ayam Ras,1950,1875,kg
2024-09-23,Pasar Wado,Tepung Terigu Kemasan,300,205,Kg
2024-09-23,Pasar Wado,tahu,50,39,Kg
2024-09-23,Pasar Wado,pisang,40,32,Kg
2024-09-23,Pasar Parakanmuncang,Cabe Merah Keriting,365,270,kg
2024-09-23,Pasar Wado,jeruk,150,86,Kg
2024-09-23,Pasar Parakanmuncang,Cabe Merah Biasa,375,275,kg
2024-09-23,Pasar Wado,udang basah ukuran sedang,10,9,Kg
2024-09-23,Pasar Parakanmuncang,Cabe Rawit Merah Domba,380,285,kg
2024-09-23,Pasar Wado,cabe hijau besar,50,32,kg
2024-09-23,Pasar Parakanmuncang,Cabe Rawit Hijau,350,260,kg
2024-09-23,Pasar Wado,Tomat Merah,50,32,Kg
2024-09-23,Pasar Parakanmuncang,Bawang Merah,750,420,kg
2024-09-23,Pasar Wado,Kacang Panjang,50,43,Kg
2024-09-23,Pasar Parakanmuncang,Bawang Putih,520,285,kg
2024-09-23,Pasar Darmaraja,Beras Premium,1600,500,kg
2024-09-23,Pasar Wado,Kangkung,90,85,Kg
2024-09-23,Pasar Darmaraja,Beras Medium,900,450,kg
2024-09-23,Pasar Wado,Sawi Hijau,50,37,Kg
2024-09-23,Pasar Wado,Ketimun Sedang,50,42,Kg
2024-09-23,Pasar Parakanmuncang,Garam Beryodium Halus Kemasan,350,258,kg
2024-09-23,Pasar Parakanmuncang,Kacang Kedelai Impor,145,65,kg
2024-09-23,Pasar Parakanmuncang,Kacang Tanah,240,120,kg
2024-09-23,Pasar Parakanmuncang,Kacang Hijau,150,70,kg
2024-09-23,Pasar Parakanmuncang,Ikan Asin Teri,40,25,kg
2024-09-23,Pasar Parakanmuncang,Ikan Kembung,30,26,kg
2024-09-23,Pasar Parakanmuncang,Ketela Pohon,130,75,kg
2024-09-23,Pasar Parakanmuncang,Ubi Jalar,120,65,kg
2024-09-23,Pasar Parakanmuncang,Kentang,740,345,kg
2024-09-23,Pasar Parakanmuncang,Ikan Bandeng Segar,25,21,kg
2024-09-23,Pasar Parakanmuncang,Ikan Tongkol Segar,28,24,kg
2024-09-23,Pasar Parakanmuncang,Terigu non Kemasan,1840,1535,kg
2024-09-23,Pasar Parakanmuncang,Tempe,270,255,Kg
2024-09-23,Pasar Darmaraja,Gula Pasir,420,320,kg
2024-09-23,Pasar Parakanmuncang,Tepung Terigu Kemasan,1600,1300,Kg
2024-09-23,Pasar Darmaraja,Daging Sapi Murni,35,20,kg
2024-09-23,Pasar Darmaraja,Daging Ayam Ras,430,320,kg
2024-09-23,Pasar Darmaraja,Telur Ayam Ras,430,375,kg
2024-09-23,Pasar Parakanmuncang,tahu,300,285,Kg
2024-09-23,Pasar Darmaraja,Cabe Merah Keriting,195,95,kg
2024-09-23,Pasar Darmaraja,Cabe Merah Biasa,31,15,kg
2024-09-23,Pasar Parakanmuncang,pisang,150,100,Kg
2024-09-23,Pasar Darmaraja,Cabe Rawit Merah Domba,35,25,kg
2024-09-23,Pasar Darmaraja,Cabe Rawit Hijau,32,22,kg
2024-09-23,Pasar Parakanmuncang,jeruk,125,75,Kg
2024-09-23,Pasar Darmaraja,Bawang Merah,220,120,kg
2024-09-23,Pasar Parakanmuncang,udang basah ukuran sedang,30,27,Kg
2024-09-23,Pasar Darmaraja,Bawang Putih,225,115,kg
2024-09-23,Pasar Darmaraja,Garam Beryodium Halus Kemasan,32,17,kg
2024-09-23,Pasar Darmaraja,Kacang Kedelai Impor,940,380,kg
2024-09-23,Pasar Darmaraja,Kacang Tanah,40,9,kg
2024-09-23,Pasar Parakanmuncang,cabe hijau besar,325,255,kg
2024-09-23,Pasar Parakanmuncang,Tomat Merah,750,625,Kg
2024-09-23,Pasar Darmaraja,Kacang Hijau,9,3,kg
2024-09-23,Pasar Parakanmuncang,Kacang Panjang,760,585,Kg
2024-09-23,Pasar Darmaraja,Ikan Asin Teri,55,25,kg
2024-09-23,Pasar Parakanmuncang,Kangkung,765,650,Kg
2024-09-23,Pasar Darmaraja,Ikan Kembung,55,25,kg
2024-09-23,Pasar Darmaraja,Ketela Pohon,15,10,kg
2024-09-23,Pasar Parakanmuncang,Sawi Hijau,805,685,Kg
2024-09-23,Pasar Darmaraja,Ubi Jalar,60,20,kg
2024-09-23,Pasar Darmaraja,Kentang,940,380,kg
2024-09-23,Pasar Parakanmuncang,Ketimun Sedang,825,705,Kg
2024-09-23,Pasar Darmaraja,Terigu non Kemasan,900,525,kg
2024-09-23,Pasar Darmaraja,cabe hijau besar,20,10,kg
2024-09-23,Pasar Darmaraja,Tomat Merah,100,45,Kg
2024-09-23,Pasar Darmaraja,Kacang Panjang,30,20,Kg
2024-09-23,Pasar Darmaraja,Kangkung,20,15,Kg
2024-09-23,Pasar Darmaraja,Sawi Hijau,65,45,Kg
2024-09-23,Pasar Darmaraja,Ketimun Sedang,100,50,Kg
2024-09-23,Pasar Tanjungsari,Beras Premium,15000,2500,kg
2024-09-23,Pasar Tanjungsari,Beras Medium,15000,3500,kg
2024-09-23,Pasar Tanjungsari,Gula Pasir,8250,3300,kg
2024-09-23,Pasar Tanjungsari,Daging Sapi Murni,640,560,kg
2024-09-23,Pasar Tanjungsari,Daging Ayam Ras,800,640,kg
2024-09-23,Pasar Tanjungsari,Telur Ayam Ras,1000,300,kg
2024-09-23,Pasar Tanjungsari,Cabe Merah Keriting,360,108,kg
2024-09-23,Pasar Tanjungsari,Cabe Merah Biasa,360,108,kg
2024-09-23,Pasar Tanjungsari,Cabe Rawit Merah Domba,360,108,kg
2024-09-23,Pasar Tanjungsari,Cabe Rawit Hijau,360,108,kg
2024-09-23,Pasar Tanjungsari,Bawang Merah,720,360,kg
2024-09-23,Pasar Tanjungsari,Garam Beryodium Halus Kemasan,13200,6600,kg
2024-09-23,Pasar Tanjungsari,Kacang Kedelai Impor,2000,200,kg
2024-09-23,Pasar Tanjungsari,Kacang Tanah,1650,825,kg
2024-09-23,Pasar Tanjungsari,Kacang Hijau,1650,825,kg
2024-09-23,Pasar Tanjungsari,Ikan Asin Teri,105,42,kg
2024-09-23,Pasar Tanjungsari,Ikan Kembung,70,63,kg
2024-09-23,Pasar Tanjungsari,Ketela Pohon,320,160,kg
2024-09-23,Pasar Tanjungsari,Ubi Jalar,320,160,kg
2024-09-23,Pasar Tanjungsari,Kentang,1440,720,kg
2024-09-23,Pasar Tanjungsari,Ikan Bandeng Segar,70,56,kg
2024-09-23,Pasar Tanjungsari,Ikan Tongkol Segar,70,63,kg
2024-09-23,Pasar Tanjungsari,Terigu non Kemasan,8250,5775,kg
2024-09-23,Pasar Tanjungsari,Tempe,330,264,Kg
2024-09-23,Pasar Tanjungsari,tahu,330,264,Kg
2024-09-23,Pasar Tanjungsari,pisang,140,70,Kg
2024-09-23,Pasar Tanjungsari,jeruk,175,105,Kg
2024-09-23,Pasar Tanjungsari,udang basah ukuran sedang,70,63,Kg
2024-09-23,Pasar Tanjungsari,cabe hijau besar,360,108,kg
2024-09-23,Pasar Tanjungsari,Tomat Merah,720,360,Kg
2024-09-23,Pasar Tanjungsari,Kacang Panjang,720,360,Kg
2024-09-23,Pasar Tanjungsari,Kangkung,720,360,Kg
2024-09-23,Pasar Tanjungsari,Sawi Hijau,720,360,Kg
2024-09-23,Pasar Tanjungsari,Ketimun Sedang,1080,720,Kg
2024-09-23,Pasar Conggeang,Beras Premium,85,59,kg
2024-09-23,Pasar Conggeang,Beras Medium,87,76,kg
2024-09-23,Pasar Conggeang,Gula Pasir,104,85,kg
2024-09-23,Pasar Conggeang,Daging Sapi Murni,26,18,kg
2024-09-23,Pasar Conggeang,Daging Ayam Ras,85,73,kg
2024-09-23,Pasar Conggeang,Telur Ayam Ras,135,105,kg
2024-09-23,Pasar Conggeang,Cabe Merah Keriting,110,76,kg
2024-09-23,Pasar Conggeang,Cabe Merah Biasa,130,77,kg
2024-09-23,Pasar Conggeang,Cabe Rawit Merah Domba,115,64,kg
2024-09-23,Pasar Conggeang,Cabe Rawit Hijau,120,75,kg
2024-09-23,Pasar Conggeang,Bawang Merah,160,150,kg
2024-09-23,Pasar Conggeang,Bawang Putih,113,64,kg
2024-09-23,Pasar Conggeang,Garam Beryodium Halus Kemasan,88,74,kg
2024-09-23,Pasar Conggeang,Kacang Kedelai Impor,29,22,kg
2024-09-23,Pasar Conggeang,Kacang Tanah,87,74,kg
2024-09-23,Pasar Conggeang,Kacang Hijau,115,89,kg
2024-09-23,Pasar Conggeang,Ikan Asin Teri,75,51,kg
2024-09-23,Pasar Conggeang,Ikan Kembung,68,60,kg
2024-09-23,Pasar Conggeang,Ubi Jalar,87,72,kg
2024-09-23,Pasar Conggeang,Kentang,94,60,kg
2024-09-23,Pasar Conggeang,Ikan Bandeng Segar,68,53,kg
2024-09-23,Pasar Conggeang,Terigu non Kemasan,107,66,kg
2024-09-23,Pasar Conggeang,Tempe,72,66,Kg
2024-09-23,Pasar Buahdua,Beras Premium,40,30,kg
2024-09-23,Pasar Conggeang,Tepung Terigu Kemasan,127,101,Kg
2024-09-23,Pasar Buahdua,Beras Medium,20,15,kg
2024-09-23,Pasar Conggeang,tahu,72,66,Kg
2024-09-23,Pasar Conggeang,pisang,25,17,Kg
2024-09-23,Pasar Conggeang,jeruk,111,84,Kg
2024-09-23,Pasar Buahdua,Gula Pasir,50,30,kg
2024-09-23,Pasar Conggeang,cabe hijau besar,125,77,kg
2024-09-23,Pasar Conggeang,Tomat Merah,85,77,Kg
2024-09-23,Pasar Conggeang,Kacang Panjang,53,48,Kg
2024-09-23,Pasar Buahdua,Daging Ayam Ras,100,80,kg
2024-09-23,Pasar Conggeang,Kangkung,46,34,Kg
2024-09-23,Pasar Conggeang,Sawi Hijau,48,36,Kg
2024-09-23,Pasar Buahdua,Telur Ayam Ras,40,25,kg
2024-09-23,Pasar Conggeang,Ketimun Sedang,40,28,Kg
2024-09-23,Pasar Buahdua,Cabe Merah Keriting,20,15,kg
2024-09-23,Pasar Buahdua,Cabe Merah Biasa,10,5,kg
2024-09-23,Pasar Buahdua,Cabe Rawit Merah Domba,20,15,kg
2024-09-23,Pasar Buahdua,Cabe Rawit Hijau,20,16,kg
2024-09-23,Pasar Buahdua,Bawang Merah,20,10,kg
2024-09-23,Pasar Buahdua,Bawang Putih,20,15,kg
2024-09-23,Pasar Buahdua,Kacang Kedelai Impor,10,5,kg
2024-09-23,Pasar Buahdua,Kacang Tanah,20,13,kg
2024-09-23,Pasar Parakanmuncang,Telur Ayam Ras,1800,1670,kg
2024-09-23,Pasar Buahdua,Kacang Hijau,10,7,kg
2024-09-23,Pasar Buahdua,Ubi Jalar,20,15,kg
2024-09-23,Pasar Buahdua,Kentang,40,20,kg
2024-09-23,Pasar Buahdua,Terigu non Kemasan,50,30,kg
2024-09-23,Pasar Buahdua,Tempe,20,13,Kg
2024-09-23,Pasar Buahdua,Tepung Terigu Kemasan,40,25,Kg
2024-09-23,Pasar Buahdua,jeruk,20,10,Kg
2024-09-23,Pasar Buahdua,cabe hijau besar,10,4,kg
2024-09-23,Pasar Buahdua,Tomat Merah,30,18,Kg
2024-09-23,Pasar Buahdua,Kacang Panjang,40,25,Kg
2024-09-23,Pasar Buahdua,Kangkung,25,15,Kg
2024-09-23,Pasar Buahdua,Sawi Hijau,25,15,Kg
2024-09-23,Pasar Buahdua,Ketimun Sedang,20,15,Kg
2024-09-23,Pasar Tanjungsari,Bawang Putih,720,360,kg
2024-09-23,Pasar Inpres,Beras Premium,2000,520,kg
2024-09-23,Pasar Inpres,Beras Medium,2000,705,kg
2024-09-23,Pasar Inpres,Gula Pasir,0,0,kg
2024-09-23,Pasar Inpres,Daging Sapi Murni,0,0,kg
2024-09-23,Pasar Inpres,Daging Ayam Ras,0,0,kg
2024-09-23,Pasar Inpres,Telur Ayam Ras,0,0,kg
2024-09-23,Pasar Inpres,Cabe Merah Keriting,0,0,kg
2024-09-23,Pasar Inpres,Cabe Merah Biasa,0,0,kg
2024-09-23,Pasar Inpres,Cabe Rawit Merah Domba,0,0,kg
2024-09-23,Pasar Inpres,Cabe Rawit Hijau,0,0,kg
2024-09-23,Pasar Inpres,Bawang Merah,0,0,kg
2024-09-23,Pasar Inpres,Bawang Putih,0,0,kg
2024-09-23,Pasar Inpres,Garam Beryodium Halus Kemasan,0,0,kg
2024-09-23,Pasar Inpres,Kacang Kedelai Impor,0,0,kg
2024-09-23,Pasar Inpres,Kacang Tanah,0,0,kg
2024-09-23,Pasar Inpres,Kacang Hijau,0,0,kg
2024-09-23,Pasar Inpres,Ikan Asin Teri,0,0,kg
2024-09-23,Pasar Inpres,Ikan Kembung,0,0,kg
2024-09-23,Pasar Inpres,Ketela Pohon,0,0,kg
2024-09-23,Pasar Inpres,Ubi Jalar,0,0,kg
2024-09-23,Pasar Inpres,Kentang,0,0,kg
2024-09-23,Pasar Inpres,Ikan Bandeng Segar,0,0,kg
2024-09-23,Pasar Inpres,Terigu non Kemasan,0,0,kg
2024-09-23,Pasar Inpres,Tempe,0,0,Kg
2024-09-23,Pasar Inpres,Tepung Terigu Kemasan,0,0,Kg
2024-09-23,Pasar Inpres,tahu,0,0,Kg
2024-09-23,Pasar Inpres,pisang,0,0,Kg
2024-09-23,Pasar Inpres,jeruk,0,0,Kg
2024-09-23,Pasar Inpres,udang basah ukuran sedang,0,0,Kg
2024-09-23,Pasar Inpres,cabe hijau besar,0,0,kg
2024-09-23,Pasar Inpres,Tomat Merah,0,0,Kg
2024-09-23,Pasar Inpres,Kacang Panjang,0,0,Kg
2024-09-23,Pasar Inpres,Sawi Hijau,0,0,Kg
2024-09-23,Pasar Inpres,Ketimun Sedang,0,0,Kg
2024-09-23,Pasar Inpres,Ikan Bandeng Segar,0,0,kg
2024-09-23,Pasar Inpres,Ikan Tongkol Segar,0,0,kg
2024-09-22,Pasar Tanjungsari,udang basah ukuran sedang,70,63,Kg
2024-09-24,Pasar Parakanmuncang,Beras Premium,2350,1450,kg
2024-09-24,Pasar Parakanmuncang,Beras Medium,2450,1500,kg
2024-09-24,Pasar Parakanmuncang,Gula Pasir,1780,1450,kg
2024-09-24,Pasar Parakanmuncang,Daging Sapi Murni,560,460,kg
2024-09-24,Pasar Parakanmuncang,Daging Ayam Ras,2000,1860,kg
2024-09-24,Pasar Parakanmuncang,Telur Ayam Ras,1850,1705,kg
2024-09-24,Pasar Parakanmuncang,Cabe Merah Keriting,360,270,kg
2024-09-24,Pasar Parakanmuncang,Cabe Merah Biasa,370,275,kg
2024-09-24,Pasar Parakanmuncang,Cabe Rawit Merah Domba,380,285,kg
2024-09-24,Pasar Parakanmuncang,Cabe Rawit Hijau,380,275,kg
2024-09-24,Pasar Parakanmuncang,Bawang Merah,720,360,kg
2024-09-24,Pasar Parakanmuncang,Bawang Putih,500,265,kg
2024-09-24,Pasar Parakanmuncang,Garam Beryodium Halus Kemasan,360,265,kg
2024-09-24,Pasar Parakanmuncang,Kacang Kedelai Impor,185,75,kg
2024-09-24,Pasar Parakanmuncang,Kacang Tanah,245,130,kg
2024-09-24,Pasar Parakanmuncang,Ikan Asin Teri,45,20,kg
2024-09-24,Pasar Parakanmuncang,Ikan Kembung,30,26,kg
2024-09-24,Pasar Parakanmuncang,Ketela Pohon,135,75,kg
2024-09-24,Pasar Parakanmuncang,Ubi Jalar,120,65,kg
2024-09-24,Pasar Parakanmuncang,Kentang,735,365,kg
2024-09-24,Pasar Parakanmuncang,Ikan Bandeng Segar,27,24,kg
2024-09-24,Pasar Parakanmuncang,Ikan Tongkol Segar,25,20,kg
2024-09-24,Pasar Parakanmuncang,Terigu non Kemasan,1900,1535,kg
2024-09-24,Pasar Parakanmuncang,Tempe,275,265,Kg
2024-09-24,Pasar Parakanmuncang,Tepung Terigu Kemasan,1650,1320,Kg
2024-09-24,Pasar Parakanmuncang,tahu,285,275,Kg
2024-09-24,Pasar Parakanmuncang,pisang,200,100,Kg
2024-09-24,Pasar Wado,Beras Medium,1700,662,kg
2024-09-24,Pasar Wado,Beras Premium,2200,660,kg
2024-09-24,Pasar Parakanmuncang,jeruk,130,75,Kg
2024-09-24,Pasar Wado,Gula Pasir,450,280,kg
2024-09-24,Pasar Parakanmuncang,udang basah ukuran sedang,30,25,Kg
2024-09-24,Pasar Parakanmuncang,cabe hijau besar,350,265,kg
2024-09-24,Pasar Parakanmuncang,Tomat Merah,780,650,Kg
2024-09-24,Pasar Wado,Daging Sapi Murni,250,125,kg
2024-09-24,Pasar Wado,Daging Ayam Ras,400,374,kg
2024-09-24,Pasar Parakanmuncang,Kacang Panjang,765,580,Kg
2024-09-24,Pasar Wado,Telur Ayam Ras,350,255,kg
2024-09-24,Pasar Parakanmuncang,Kangkung,750,650,Kg
2024-09-24,Pasar Parakanmuncang,Sawi Hijau,845,685,Kg
2024-09-24,Pasar Parakanmuncang,Ketimun Sedang,800,705,Kg
2024-09-24,Pasar Darmaraja,Beras Premium,1600,500,kg
2024-09-24,Pasar Darmaraja,Beras Medium,900,450,kg
2024-09-24,Pasar Parakanmuncang,Kacang Hijau,150,75,kg
2024-09-24,Pasar Darmaraja,Gula Pasir,420,350,kg
2024-09-24,Pasar Wado,Cabe Merah Keriting,150,117,kg
2024-09-24,Pasar Wado,Cabe Merah Biasa,50,27,kg
2024-09-24,Pasar Darmaraja,Daging Sapi Murni,35,30,kg
2024-09-24,Pasar Wado,Cabe Rawit Merah Domba,150,130,kg
2024-09-24,Pasar Darmaraja,Daging Ayam Ras,430,330,kg
2024-09-24,Pasar Wado,Cabe Rawit Hijau,150,137,kg
2024-09-24,Pasar Darmaraja,Telur Ayam Ras,430,375,kg
2024-09-24,Pasar Darmaraja,Cabe Merah Keriting,185,90,kg
2024-09-24,Pasar Wado,Bawang Merah,350,270,kg
2024-09-24,Pasar Darmaraja,Cabe Merah Biasa,31,15,kg
2024-09-24,Pasar Wado,Bawang Putih,200,134,kg
2024-09-24,Pasar Darmaraja,Cabe Rawit Merah Domba,35,23,kg
2024-09-24,Pasar Darmaraja,Cabe Rawit Hijau,32,22,kg
2024-09-24,Pasar Darmaraja,Bawang Merah,220,120,kg
2024-09-24,Pasar Darmaraja,Bawang Putih,225,115,kg
2024-09-24,Pasar Darmaraja,Garam Beryodium Halus Kemasan,32,17,kg
2024-09-24,Pasar Darmaraja,Kacang Kedelai Impor,480,370,kg
2024-09-24,Pasar Darmaraja,Kacang Tanah,40,9,kg
2024-09-24,Pasar Darmaraja,Kacang Hijau,9,3,kg
2024-09-24,Pasar Wado,Garam Beryodium Halus Kemasan,160,86,kg
2024-09-24,Pasar Darmaraja,Ikan Asin Teri,55,25,kg
2024-09-24,Pasar Wado,Kacang Kedelai Impor,50,26,kg
2024-09-24,Pasar Darmaraja,Ikan Kembung,55,25,kg
2024-09-24,Pasar Darmaraja,Ketela Pohon,15,10,kg
2024-09-24,Pasar Wado,Kacang Tanah,80,38,kg
2024-09-24,Pasar Darmaraja,Ubi Jalar,60,20,kg
2024-09-24,Pasar Wado,Kacang Hijau,50,37,kg
2024-09-24,Pasar Darmaraja,Kentang,940,380,kg
2024-09-24,Pasar Wado,Ikan Asin Teri,40,35,kg
2024-09-24,Pasar Wado,Ikan Kembung,12,11,kg
2024-09-24,Pasar Darmaraja,Terigu non Kemasan,900,525,kg
2024-09-24,Pasar Wado,Ketela Pohon,50,4,kg
2024-09-24,Pasar Darmaraja,cabe hijau besar,20,10,kg
2024-09-24,Pasar Wado,Ubi Jalar,150,85,kg
2024-09-24,Pasar Darmaraja,Tomat Merah,100,50,Kg
2024-09-24,Pasar Darmaraja,Kacang Panjang,30,25,Kg
2024-09-24,Pasar Wado,Kentang,200,138,kg
2024-09-24,Pasar Darmaraja,Kangkung,20,15,Kg
2024-09-24,Pasar Darmaraja,Sawi Hijau,65,45,Kg
2024-09-24,Pasar Darmaraja,Ketimun Sedang,100,45,Kg
2024-09-24,Pasar Wado,Terigu non Kemasan,350,283,kg
2024-09-24,Pasar Wado,Tempe,150,136,Kg
2024-09-24,Pasar Wado,Tepung Terigu Kemasan,300,278,Kg
2024-09-24,Pasar Wado,tahu,50,43,Kg
2024-09-24,Pasar Wado,pisang,30,26,Kg
2024-09-24,Pasar Wado,jeruk,150,116,Kg
2024-09-24,Pasar Wado,udang basah ukuran sedang,10,9,Kg
2024-09-24,Pasar Wado,cabe hijau besar,50,42,kg
2024-09-24,Pasar Wado,Tomat Merah,50,34,Kg
2024-09-24,Pasar Wado,Tomat Merah,50,37,Kg
2024-09-24,Pasar Wado,Kacang Panjang,50,43,Kg
2024-09-24,Pasar Wado,Kangkung,80,74,Kg
2024-09-24,Pasar Wado,Sawi Hijau,50,38,Kg
2024-09-24,Pasar Wado,Ketimun Sedang,50,36,Kg
2024-09-24,Pasar Tanjungsari,Beras Premium,15000,2500,kg
2024-09-24,Pasar Tanjungsari,Beras Medium,15000,3500,kg
2024-09-24,Pasar Tanjungsari,Gula Pasir,8250,3300,kg
2024-09-24,Pasar Tanjungsari,Daging Sapi Murni,640,560,kg
2024-09-24,Pasar Tanjungsari,Daging Ayam Ras,800,640,kg
2024-09-24,Pasar Inpres,Beras Premium,2000,530,kg
2024-09-24,Pasar Tanjungsari,Telur Ayam Ras,1000,300,kg
2024-09-24,Pasar Inpres,Beras Medium,2000,685,kg
2024-09-24,Pasar Inpres,Gula Pasir,0,0,kg
2024-09-24,Pasar Tanjungsari,Cabe Merah Keriting,360,108,kg
2024-09-24,Pasar Tanjungsari,Cabe Merah Biasa,360,108,kg
2024-09-24,Pasar Tanjungsari,Cabe Rawit Merah Domba,360,108,kg
2024-09-24,Pasar Tanjungsari,Cabe Rawit Hijau,360,108,kg
2024-09-24,Pasar Tanjungsari,Bawang Merah,720,360,kg
2024-09-24,Pasar Inpres,Daging Sapi Murni,1000,860,kg
2024-09-24,Pasar Tanjungsari,Bawang Putih,720,360,kg
2024-09-24,Pasar Inpres,Daging Ayam Ras,1500,1348,kg
2024-09-24,Pasar Inpres,Telur Ayam Ras,5000,1210,kg
2024-09-24,Pasar Inpres,Cabe Merah Keriting,300,90,kg
2024-09-24,Pasar Tanjungsari,Garam Beryodium Halus Kemasan,13200,6600,kg
2024-09-24,Pasar Tanjungsari,Kacang Kedelai Impor,2000,200,kg
2024-09-24,Pasar Inpres,Cabe Merah Biasa,300,85,kg
2024-09-24,Pasar Tanjungsari,Kacang Tanah,1650,825,kg
2024-09-24,Pasar Inpres,Cabe Rawit Merah Domba,300,120,kg
2024-09-24,Pasar Tanjungsari,Kacang Hijau,1650,825,kg
2024-09-24,Pasar Buahdua,Beras Premium,30,25,kg
2024-09-24,Pasar Inpres,Cabe Rawit Hijau,300,170,kg
2024-09-24,Pasar Buahdua,Beras Medium,25,15,kg
2024-09-24,Pasar Inpres,Bawang Merah,0,0,kg
2024-09-24,Pasar Buahdua,Gula Pasir,50,30,kg
2024-09-24,Pasar Tanjungsari,Ikan Asin Teri,105,42,kg
2024-09-24,Pasar Inpres,Bawang Putih,0,0,kg
2024-09-24,Pasar Tanjungsari,Ikan Kembung,70,63,kg
2024-09-24,Pasar Tanjungsari,Ketela Pohon,320,160,kg
2024-09-24,Pasar Buahdua,Daging Ayam Ras,90,75,kg
2024-09-24,Pasar Tanjungsari,Ubi Jalar,320,160,kg
2024-09-24,Pasar Tanjungsari,Kentang,1440,720,kg
2024-09-24,Pasar Buahdua,Telur Ayam Ras,40,25,kg
2024-09-24,Pasar Buahdua,Cabe Merah Keriting,20,13,kg
2024-09-24,Pasar Buahdua,Cabe Merah Biasa,10,5,kg
2024-09-24,Pasar Tanjungsari,Ikan Bandeng Segar,70,56,kg
